@relation fuzzy
@attribute a numeric
@attribute b numeric
@attribute s numeric
@data
%input1,input2, output3
1.315599807	,	0.000699368	,	-2.518621524
1.313256476	,	-3.35E-06	,	-2.520486656
0.81901763	,	-0.000706055	,	-2.82E+00
0.824175044	,	7.37E-06	,	-2.817546225
1.320254234	,	0.000708685	,	-2.515788603
1.320719973	,	6.65E-07	,	-2.52E+00
0.834062854	,	-0.000695224	,	-2.811954977
0.352437626	,	-0.000688036	,	-3.104486883
0.36896062	,	2.36E-05	,	-3.09E+00
0.883616501	,	0.000735223	,	-2.780982096
0.907624912	,	3.43E-05	,	-2.766842095
0.413682334	,	-0.000705632	,	-3.07E+00
0.41416111	,	6.84E-07	,	-3.066591352
0.936379742	,	0.000746027	,	-2.748927317
0.967971177	,	4.51E-05	,	-2.73E+00
0.50893216	,	-0.00065577	,	-3.009414098
0.548052722	,	5.59E-05	,	-2.985231127
1.085313116	,	0.000767515	,	-2.66E+00
0.861011423	,	-0.000320431	,	-2.795365566
0.144810159	,	-0.001023145	,	-3.230795262
0.19517572	,	7.20E-05	,	-3.20E+00
0.962215353	,	0.001095771	,	-2.733014293
1.237328067	,	0.000393018	,	-2.566355956
0.800762092	,	-0.000623666	,	-2.83E+00
0.862358815	,	8.80E-05	,	-2.794302625
0.862801189	,	6.32E-07	,	-2.794089107
0.370107454	,	-0.000703848	,	-3.09E+00
0.435526835	,	9.35E-05	,	-3.053555061
0.997886843	,	0.000803371	,	-2.71153224
1.070837256	,	0.000104215	,	-2.667663498
0.65437733	,	-0.000594943	,	-2.921035771
0.734831017	,	0.000114934	,	-2.871745424
1.228433331	,	0.000705146	,	-2.57E+00
1.228898695	,	6.65E-07	,	-2.571722854
0.820010608	,	-0.000584126	,	-2.820424723
0.416154312	,	-0.000576938	,	-3.065720429
0.507964705	,	0.000131158	,	-3.009532723
1.095422562	,	0.000839226	,	-2.652267287
1.194718835	,	0.000141852	,	-2.59E+00
0.508620736	,	-0.00098014	,	-3.009794129
0.509080831	,	6.57E-07	,	-3.008937492
1.298691562	,	0.001128015	,	-2.528621844
1.405528588	,	0.000152624	,	-2.464343045
1.024252159	,	-0.000544681	,	-2.696346325
0.647987842	,	-0.00053752	,	-2.924882889
0.766089129	,	0.000168716	,	-2.852725387
1.257148853	,	0.000701514	,	-2.554122817
1.257614731	,	6.66E-07	,	-2.55E+00
0.888913511	,	-0.000526716	,	-2.778539645
0.525242755	,	-0.00051953	,	-2.999426964
0.654684904	,	0.000184917	,	-2.92E+00
1.277217583	,	0.000889332	,	-2.541815071
1.414141986	,	0.000195606	,	-2.459084302
0.750700952	,	-0.000947773	,	-2.86E+00
0.751153153	,	6.46E-07	,	-2.861903691
1.066395117	,	0.000450346	,	-2.670143441
0.722775295	,	-0.000490885	,	-2.87942994
0.38416767	,	-0.000483725	,	-3.085094119
0.536145225	,	0.000217111	,	-2.992361549
1.344478153	,	0.001154761	,	-2.50E+00
1.667226771	,	0.000461069	,	-2.305195473
1.338628486	,	-0.000469426	,	-2.505351445
1.015037287	,	-0.000462273	,	-2.701894743
0.529938376	,	-0.000692998	,	-2.996676961
0.530413746	,	6.79E-07	,	-2.995979947
0.697428336	,	0.000238592	,	-2.894385421
0.38390923	,	-0.000447884	,	-3.085230019
0.558465779	,	0.000249366	,	-2.978783727
1.221078385	,	0.000946589	,	-2.575877468
1.069544288	,	-0.000216477	,	-2.668642355
0.436207703	,	-0.000904767	,	-3.053732942
0.622018203	,	0.000265444	,	-2.94E+00
1.294627377	,	0.00096087	,	-2.531195523
1.149340424	,	-0.000207553	,	-2.620169275
0.523495326	,	-0.000894064	,	-3.000708757
0.720529643	,	0.000281478	,	-2.880326685
1.543844737	,	0.001176164	,	-2.379688175
1.886603953	,	0.000489656	,	-2.17192933
1.608093449	,	-0.000397872	,	-2.341637516
0.989816518	,	-0.000883253	,	-2.717462152
0.375302258	,	-0.000877878	,	-3.09071067
0.587337995	,	0.000302908	,	-2.961212991
1.28236926	,	0.000992902	,	-2.538620836
1.152094057	,	-0.000186107	,	-2.618484061
0.196525764	,	-0.001365098	,	-3.199584428
0.068785142	,	-0.000182487	,	-3.276478933
0.76887802	,	0.001000133	,	-2.850505846
0.995940039	,	0.000324374	,	-2.713016861
0.749965222	,	-0.000351393	,	-2.862832725
1.105228849	,	0.000507519	,	-2.646520057
1.461746805	,	0.000509311	,	-2.429972361
1.223282058	,	-0.000340664	,	-2.575336133
0.989816155	,	-0.000333523	,	-2.717137935
0.516007316	,	-0.00067687	,	-3.005129108
0.516480115	,	6.75E-07	,	-3.004443183
0.762315704	,	0.000351194	,	-2.854901987
0.538900138	,	-0.000319165	,	-2.991013621
0.792260099	,	0.000361943	,	-2.836707144
1.049358784	,	0.000367284	,	-2.68E+00
0.578029392	,	-0.000673328	,	-2.9674552
0.107971493	,	-0.000671511	,	-3.25296438
0.368885542	,	0.000372734	,	-3.093855479
0.622037071	,	0.000361645	,	-2.940099785
0.398138896	,	-0.000319855	,	-3.076511709
0.64733828	,	0.000355999	,	-2.924735555
1.466546342	,	0.001170297	,	-2.426642067
1.817749318	,	0.000501719	,	-2.213743623
1.604044769	,	-0.000305292	,	-2.344041821
1.019285822	,	-0.00083537	,	-2.699534437
0.438317899	,	-0.000829954	,	-3.05240722
0.702736794	,	0.000377741	,	-2.891073073
1.437674355	,	0.001049911	,	-2.444254222
1.328576301	,	-0.000155854	,	-2.511271644
0.37545806	,	-0.001361597	,	-3.09090045
0.268937691	,	-0.000152172	,	-3.154889354
1.009015372	,	0.001057254	,	-2.704612739
1.288670632	,	0.000399508	,	-2.535166716
1.107901731	,	-0.000258241	,	-2.645368885
0.546106651	,	-0.000802564	,	-2.986920941
0.524159744	,	-3.14E-05	,	-2.999797485
0.888329261	,	0.000520242	,	-2.778255352
0.717752732	,	-0.000243681	,	-2.882334965
0.55222382	,	-0.00023647	,	-2.982872208
0.850881255	,	0.000426653	,	-2.801060128
1.289519118	,	0.000626626	,	-2.534508485
1.267835729	,	-3.10E-05	,	-2.548091378
1.110059776	,	-0.000225394	,	-2.644038699
0.957358048	,	-0.000218145	,	-2.736784748
0.809711592	,	-0.000210924	,	-2.826460271
0.667101641	,	-0.000203729	,	-2.913076668
0.64557659	,	-3.08E-05	,	-2.926049013
0.624117235	,	-3.07E-05	,	-2.939083286
0.486687131	,	-0.000196329	,	-3.02265527
0.354317321	,	-0.0001891	,	-3.103051847
0.679732633	,	0.000464879	,	-2.90499053
1.008935935	,	0.00047029	,	-2.705031196
0.485699602	,	-0.00074748	,	-3.02357937
0.464442068	,	-3.04E-05	,	-3.036069188
0.846729784	,	0.000546125	,	-2.803506237
0.732145933	,	-0.000163691	,	-2.873545468
0.622612505	,	-0.000156476	,	-2.940071343
0.967010231	,	0.000491997	,	-2.730482896
0.905518716	,	-8.78E-05	,	-2.76819486
0.397667094	,	-0.000725502	,	-3.07703682
0.749628699	,	0.000502802	,	-2.862512142
1.176287942	,	0.000609513	,	-2.603295023
1.155414669	,	-2.98E-05	,	-2.616374806
1.063725199	,	-0.000130985	,	-2.672126365
0.977107228	,	-0.00012374	,	-2.724733475
0.895541821	,	-0.000116522	,	-2.7742717
0.819010226	,	-0.000109331	,	-2.820752428
0.798297836	,	-2.96E-05	,	-2.833286041
0.777649134	,	-2.95E-05	,	-2.845827928
0.706290873	,	-0.00010194	,	-2.889213337
0.639990582	,	-9.47E-05	,	-2.929479602
0.578729434	,	-8.75E-05	,	-2.966685132
0.978943917	,	0.000571735	,	-2.723184149
1.380459536	,	0.000573594	,	-2.479305291
1.32683829	,	-7.66E-05	,	-2.512280435
0.853853587	,	-0.000675692	,	-2.799922693
0.384654595	,	-0.000670284	,	-3.08490806
0.778361014	,	0.000562438	,	-2.845022633
1.194036541	,	0.000593822	,	-2.592524535
1.173820679	,	-2.89E-05	,	-2.605194513
1.1355187	,	-5.47E-05	,	-2.628474248
1.102288918	,	-4.75E-05	,	-2.648653605
1.07411229	,	-4.03E-05	,	-2.665763714
1.050969946	,	-3.31E-05	,	-2.679816037
0.600164562	,	-0.000644008	,	-2.953993172
0.175173697	,	-0.00060713	,	-3.21210837
0.207576394	,	4.63E-05	,	-3.192041141
0.669830165	,	0.000660363	,	-2.910881533
1.133868013	,	0.000662911	,	-2.629026933
0.737472744	,	-0.000566279	,	-2.870547219
0.323716263	,	-0.000591081	,	-3.121875071
0.342615409	,	2.70E-05	,	-3.110031237
0.379602314	,	5.28E-05	,	-3.087549143
0.420313051	,	5.82E-05	,	-3.062818235
0.464828964	,	6.36E-05	,	-3.035776008
0.933815638	,	0.000669981	,	-2.75E+00
1.405506502	,	0.000673844	,	-2.464028953
1.017817681	,	-0.000553841	,	-2.700259997
0.170411081	,	-0.001210581	,	-3.215355522
-0.236202076	,	-0.000580876	,	-3.501180512
-0.179690057	,	8.07E-05	,	-3.457082236
0.29543643	,	0.000678752	,	-3.138273711
1.189198311	,	0.001276803	,	-2.595033208
1.670570263	,	0.000687674	,	-2.30302263
1.293096845	,	-0.000539248	,	-2.533048397
0.473613671	,	-0.00117069	,	-3.031169269
0.102708288	,	-0.000529865	,	-3.256078073
0.589603436	,	0.000695564	,	-2.959588336
1.490275163	,	0.001286674	,	-2.412156371
1.533648577	,	6.20E-05	,	-2.386580465
0.719805941	,	-0.001162632	,	-2.881629306
0.358384316	,	-0.000516317	,	-3.100773946
0.85476513	,	0.000709115	,	-2.798522673
1.354616456	,	0.000714073	,	-2.494913878
0.999924973	,	-0.000506702	,	-2.711100102
0.148815552	,	-0.001215871	,	-3.228475576
-0.249821352	,	-0.000569481	,	-3.511707584
-0.14742353	,	0.000146283	,	-3.432083885
0.358917237	,	0.000723344	,	-3.099687669
0.868839818	,	0.000728461	,	-2.789961603
0.983235396	,	0.000163422	,	-2.720835128
0.985342872	,	3.01E-06	,	-2.719656255
0.987344564	,	2.86E-06	,	-2.71844053
1.10640152	,	0.000170081	,	-2.646020416
1.230362309	,	0.000177087	,	-2.570722821
0.900371801	,	-0.000471415	,	-2.77E+00
0.574038458	,	-0.00046619	,	-2.969757331
1.101697999	,	0.000753799	,	-2.648509475
1.103106747	,	2.01E-06	,	-2.65E+00
0.71297694	,	-0.000557328	,	-2.885420554
0.853968726	,	0.000201417	,	-2.799327087
0.999901467	,	0.000208475	,	-2.710683818
0.688232039	,	-0.000445242	,	-2.900384434
0.765423741	,	0.000110274	,	-2.853166486
1.307588038	,	0.00077452	,	-2.523440542
1.003272437	,	-0.000434737	,	-2.709024395
0.540473232	,	-0.000661142	,	-2.990259406
0.541414971	,	1.35E-06	,	-2.989297422
0.704558478	,	0.000233062	,	-2.890058108
0.872692507	,	0.000240191	,	-2.787929869
1.045799699	,	0.000247296	,	-2.682780987
0.756397842	,	-0.000413431	,	-2.858962145
0.847039905	,	0.000129489	,	-2.803581054
1.407616161	,	0.000800823	,	-2.462667777
1.125646935	,	-0.000402813	,	-2.634675925
0.283857718	,	-0.001202556	,	-3.146444243
-0.087997711	,	-0.000531222	,	-3.386524332
0.104952283	,	0.000275643	,	-3.254228711
0.67294804	,	0.000811423	,	-2.908892181
1.244667381	,	0.000816742	,	-2.561631449
0.977623599	,	-0.000381491	,	-2.724571941
0.243137336	,	-0.001049266	,	-3.171087415
0.348618808	,	0.000150688	,	-3.106306296
1.294045667	,	0.00135061	,	-2.531303696
1.402005909	,	0.000154229	,	-2.466481695
0.672539773	,	-0.001042094	,	-2.910267399
0.420485376	,	-0.000360078	,	-3.062962224
0.645819634	,	0.000321906	,	-2.925679548
1.121236021	,	0.000679166	,	-2.636689265
1.597898236	,	0.000680946	,	-2.347167264
1.353371624	,	-0.000349324	,	-2.496325505
0.636517885	,	-0.001024077	,	-2.932136211
0.39953315	,	-0.00033855	,	-3.07567584
0.642396067	,	0.000346947	,	-2.927743155
0.890235931	,	0.000354057	,	-2.777202187
0.890733003	,	7.10E-07	,	-2.77712338
0.891240007	,	7.24E-07	,	-2.77681542
1.14408697	,	0.00036121	,	-2.623010062
1.401931236	,	0.000368349	,	-2.466392505
1.183727761	,	-0.000311719	,	-2.599344112
0.489484261	,	-0.000991776	,	-3.021424331
0.623636881	,	0.000191647	,	-2.939235682
1.240055524	,	0.000880598	,	-2.564392464
1.033081266	,	-0.000295678	,	-2.690836582
0.21019184	,	-0.001175556	,	-3.19117244
-0.130418008	,	-0.000486585	,	-3.419307879
0.149905223	,	0.000400462	,	-3.226845174
0.773842617	,	0.000891339	,	-2.847559169
1.401514016	,	0.000896673	,	-2.466313937
1.20954326	,	-0.000274244	,	-2.583641758
0.537809898	,	-0.000959619	,	-2.992052768
0.686929713	,	0.000213028	,	-2.900778402
1.322037244	,	0.000907296	,	-2.514580721
1.141298743	,	-0.000258198	,	-2.625083672
0.325945095	,	-0.001164791	,	-3.120858513
-0.003413059	,	-0.000470512	,	-3.321067489
0.306858036	,	0.000443244	,	-3.131485844
0.622120641	,	0.000450375	,	-2.939992857
1.108566487	,	0.000694923	,	-2.644374712
1.109036914	,	6.72E-07	,	-2.644526439
0.943334951	,	-0.000236717	,	-2.74531327
1.268627324	,	0.000464703	,	-2.547299879
1.110464777	,	-0.000225946	,	-2.64379303
0.468851406	,	-0.000916591	,	-3.033912343
0.636727675	,	0.000239823	,	-2.931253906
1.294296365	,	0.000939384	,	-2.531410092
1.147388166	,	-0.000209869	,	-2.621356436
0.515797744	,	-0.000902272	,	-3.005389044
0.516252747	,	6.50E-07	,	-3.004581302
1.005152089	,	0.000698428	,	-2.707185584
1.355455195	,	0.000500433	,	-2.494538739
1.219867364	,	-0.000193697	,	-2.577323343
0.598393533	,	-0.00088782	,	-2.955212433
0.470331249	,	-0.000182946	,	-3.032581886
0.835658755	,	0.000521896	,	-2.810246008
0.836107178	,	6.41E-07	,	-2.810302943
0.83657387	,	6.67E-07	,	-2.810019459
1.20693151	,	0.000529082	,	-2.584732981
1.090174561	,	-0.000166796	,	-2.656082283
0.48630462	,	-0.000862671	,	-3.02327966
0.377072693	,	-0.000156046	,	-3.089210901
1.060872769	,	0.000976857	,	-2.673165763
1.255044883	,	0.000277389	,	-2.555667631
0.661194331	,	-0.000848358	,	-2.917044425
0.563210856	,	-0.000139976	,	-2.976141933
1.254473423	,	0.000987518	,	-2.555567884
1.454877355	,	0.000286291	,	-2.434284886
0.871043388	,	-0.000834049	,	-2.789575105
0.292210012	,	-0.000826905	,	-3.141150368
0.292671648	,	6.59E-07	,	-3.140383605
0.785238955	,	0.000703668	,	-2.840755756
1.195616272	,	0.000586253	,	-2.591569783
1.11642456	,	-0.000113131	,	-2.640106453
0.547665837	,	-0.000812512	,	-2.985979757
0.475995274	,	-0.000102387	,	-3.029094187
1.182247507	,	0.001008932	,	-2.59942372
1.396423437	,	0.000305966	,	-2.469777111
0.837689157	,	-0.000798192	,	-2.809813096
0.77726183	,	-8.63E-05	,	-2.846096669
1.272248542	,	0.000707124	,	-2.544947857
1.27271555	,	6.67E-07	,	-2.545108661
0.721569478	,	-0.000787352	,	-2.880337028
0.668735113	,	-7.55E-05	,	-2.912008962
1.114188364	,	0.000636362	,	-2.640996927
1.068871405	,	-6.47E-05	,	-2.668961466
0.532785138	,	-0.000765838	,	-2.994990724
0.760733201	,	0.00032564	,	-2.855879345
1.485679921	,	0.001035638	,	-2.415105086
1.451595643	,	-4.87E-05	,	-2.436486809
0.693052231	,	-0.001083633	,	-2.897832758
0.431508334	,	-0.000373634	,	-3.056274909
0.899424797	,	0.000668452	,	-2.771422424
0.876597091	,	-3.26E-05	,	-2.785729161
0.382557752	,	-0.00070577	,	-3.086202535
0.383039411	,	6.88E-07	,	-3.085494552
0.858526282	,	0.000679267	,	-2.796257033
1.339025374	,	0.000686427	,	-2.504401158
1.327550545	,	-1.64E-05	,	-2.511812208
0.824108326	,	-0.000719203	,	-2.818015432
0.820136636	,	-5.67E-06	,	-2.820007139
1.316287485	,	0.000708787	,	-2.51819791
1.316754896	,	6.68E-07	,	-2.518359329
0.820902629	,	-0.00070836	,	-2.81995616
0.824522229	,	5.17E-06	,	-2.817336735
0.831909941	,	1.06E-05	,	-2.812846066
0.348616919	,	-0.000690419	,	-3.106808958
0.363520088	,	2.13E-05	,	-3.09733744
1.114741038	,	0.001073173	,	-2.640386009
1.37275726	,	0.000368595	,	-2.484112449
0.89945116	,	-0.000676152	,	-2.772227281
0.431143277	,	-0.000669011	,	-3.056670374
0.431600424	,	6.53E-07	,	-3.055998799
0.926514358	,	0.00070702	,	-2.754944092
0.956435634	,	4.27E-05	,	-2.737189327
0.495689553	,	-0.000658209	,	-3.01745901
0.533155023	,	5.35E-05	,	-2.994281426
1.068812026	,	0.000765224	,	-2.66847694
1.113760687	,	6.42E-05	,	-2.641617201
0.619766504	,	-0.000705706	,	-2.942123404
0.620237244	,	6.72E-07	,	-2.9414215
1.163421693	,	0.000775978	,	-2.611005048
1.215941011	,	7.50E-05	,	-2.579546492
0.777798439	,	-0.000625918	,	-2.846088778
0.837832478	,	8.58E-05	,	-2.809201227
0.901607794	,	9.11E-05	,	-2.770461
0.408884342	,	-0.000703891	,	-3.070210826
0.409361444	,	6.82E-07	,	-3.069506653
0.970117939	,	0.000801081	,	-2.728400278
1.041462992	,	0.000101922	,	-2.685506742
0.623395443	,	-0.000597239	,	-2.939855337
0.702258199	,	0.000112661	,	-2.891531445
1.278027811	,	0.000822528	,	-2.541364973
1.278471018	,	6.33E-07	,	-2.541612833
0.785778708	,	-0.000703846	,	-2.841287545
0.380273988	,	-0.000579292	,	-3.087515312
0.47045509	,	0.00012883	,	-3.032317366
1.056303174	,	0.000836926	,	-2.676029509
1.153984369	,	0.000139545	,	-2.617138057
0.763498953	,	-0.000557836	,	-2.854734075
0.763946073	,	6.39E-07	,	-2.854133325
0.764412695	,	6.67E-07	,	-2.853849883
0.378975368	,	-0.000550625	,	-3.08828723
0.487973797	,	0.000155712	,	-3.021659546
1.091388595	,	0.000862021	,	-2.654703117
1.207885165	,	0.000166424	,	-2.584382042
0.532246194	,	-0.000965199	,	-2.995435405
0.348529115	,	-0.000262453	,	-3.1066107
0.961950238	,	0.000876316	,	-2.733313797
1.089694002	,	0.000182491	,	-2.656160662
0.600725335	,	-0.000698527	,	-2.953684662
0.601196149	,	6.73E-07	,	-2.952986989
0.732747685	,	0.000187931	,	-2.872964669
0.379907757	,	-0.000504057	,	-3.087693521
0.519005034	,	0.00019871	,	-3.002784073
1.150019806	,	0.00090145	,	-2.619066209
1.29659891	,	0.000209399	,	-2.530470707
0.639737562	,	-0.000938373	,	-2.930130131
0.640191294	,	6.48E-07	,	-2.929301501
0.959678896	,	0.000456411	,	-2.734958355
0.626880793	,	-0.000475426	,	-2.937666624
0.299094154	,	-0.000468267	,	-3.136758217
0.460732459	,	0.000230912	,	-3.038158129
1.272156864	,	0.001159178	,	-2.544719134
1.599156072	,	0.000467142	,	-2.346537361
1.281376744	,	-0.00045397	,	-2.540116701
0.968604291	,	-0.000446818	,	-2.730088771
0.484660956	,	-0.000691348	,	-3.02417721
0.485135426	,	6.78E-07	,	-3.023481827
0.66181233	,	0.000252396	,	-2.916009662
0.359112244	,	-0.000432429	,	-3.100282488
0.543330675	,	0.000263169	,	-2.987967966
1.2144475	,	0.000958738	,	-2.579897357
1.068323491	,	-0.000208749	,	-2.669379298
0.441555625	,	-0.000895383	,	-3.050479132
0.63702662	,	0.000279244	,	-2.931047377
1.3181348	,	0.000973012	,	-2.516909703
1.178259841	,	-0.000199821	,	-2.602599184
0.558989892	,	-0.000884671	,	-2.979144077
0.765682116	,	0.000295275	,	-2.852892598
1.246764523	,	0.000687261	,	-2.560439146
1.247232598	,	6.69E-07	,	-2.560586908
0.977110052	,	-0.000385889	,	-2.724886462
0.712022927	,	-0.000378696	,	-2.885894769
0.451951338	,	-0.000371531	,	-3.043856696
0.673749406	,	0.000316854	,	-2.908718361
1.377395436	,	0.001005209	,	-2.48E+00
1.252576209	,	-0.000178313	,	-2.557447044
0.299311277	,	-0.001361807	,	-3.137151468
0.177021656	,	-0.000174699	,	-3.210731983
0.885706549	,	0.001012407	,	-2.779537589
1.122520337	,	0.000338305	,	-2.636123937
0.887460791	,	-0.000335799	,	-2.78E+00
0.413538642	,	-0.000677032	,	-3.067368037
0.414014612	,	6.80E-07	,	-3.066680337
0.658384922	,	0.0003491	,	-2.918030256
0.433399349	,	-0.000321408	,	-3.055095598
0.685306986	,	0.000359868	,	-2.90167114
0.940959118	,	0.000365217	,	-2.75E+00
0.728461544	,	-0.000303568	,	-2.87586577
0.72890994	,	6.41E-07	,	-2.875414138
0.729374249	,	6.63E-07	,	-2.875132104
0.510191432	,	-0.000313118	,	-3.008447589
0.284320936	,	-0.000322672	,	-3.145645831
0.531645931	,	0.000353321	,	-3.00E+00
1.252157638	,	0.001029302	,	-2.556948176
1.132869986	,	-0.000170411	,	-2.630151405
0.173783762	,	-0.001370123	,	-3.213400673
0.057082969	,	-0.000166715	,	-3.283577526
0.782779446	,	0.001036709	,	-2.842039137
1.045369142	,	0.000375128	,	-2.682961907
0.844843591	,	-0.000286465	,	-2.805165798
0.822230009	,	-3.23E-05	,	-2.818751333
0.799686354	,	-3.22E-05	,	-2.83E+00
0.604352836	,	-0.000279048	,	-2.951234355
0.414082925	,	-0.000271814	,	-3.066799132
0.691966314	,	0.000396976	,	-2.897602829
0.973640782	,	0.000402392	,	-2.726512078
0.795990074	,	-0.000253787	,	-2.834819926
0.773652656	,	-3.19E-05	,	-2.85E+00
0.75137406	,	-3.18E-05	,	-2.861788678
0.578882203	,	-0.000246417	,	-2.966685886
0.411443351	,	-0.000239198	,	-3.068383215
0.70834263	,	0.000424142	,	-2.887638773
1.469554351	,	0.001087445	,	-2.424867063
1.379863989	,	-0.000128129	,	-2.48E+00
0.439302763	,	-0.001343659	,	-3.05211118
-0.104567354	,	-0.000776957	,	-3.399483525
0.203748099	,	0.000440451	,	-3.19411593
0.972592328	,	0.001098349	,	-2.726709799
1.288473603	,	0.000451259	,	-2.535253836
0.752298836	,	-0.000765964	,	-2.86E+00
0.730451162	,	-3.12E-05	,	-2.874496801
1.107770068	,	0.000539027	,	-2.644956685
0.975873014	,	-0.000188424	,	-2.725521303
0.849027854	,	-0.000181207	,	-2.80256223
0.727215865	,	-0.000174017	,	-2.876546054
0.705572221	,	-3.09E-05	,	-2.889608001
0.683991272	,	-3.08E-05	,	-2.902716132
0.567349932	,	-0.00016663	,	-2.973643566
0.455765827	,	-0.000159406	,	-3.041415011
0.798261479	,	0.00048928	,	-2.832981468
1.144542226	,	0.000494687	,	-2.622649464
0.674132943	,	-0.000672013	,	-2.91E+00
0.205029858	,	-0.000670147	,	-3.19401093
0.108678972	,	-0.000137644	,	-3.252221275
0.462597033	,	0.000505597	,	-3.036851451
1.266753021	,	0.001148794	,	-2.548007903
1.628232626	,	0.000516399	,	-2.328845568
1.130677741	,	-0.000710793	,	-2.631802158
0.221789542	,	-0.001298412	,	-3.184200257
0.173188385	,	-6.94E-05	,	-3.212998477
0.984847551	,	0.001159513	,	-2.72E+00
1.357692615	,	0.000532636	,	-2.493159501
0.871691453	,	-0.000694287	,	-2.789099051
0.389478073	,	-0.000688876	,	-3.081989242
0.769852481	,	0.000543392	,	-2.850202695
1.188978776	,	0.000598752	,	-2.59559348
1.168179971	,	-2.97E-05	,	-2.608621149
1.112516296	,	-7.95E-05	,	-2.642460464
1.061926832	,	-7.23E-05	,	-2.673184018
1.016392558	,	-6.50E-05	,	-2.700837089
0.97589463	,	-5.79E-05	,	-2.725431121
0.520469726	,	-0.000650607	,	-3.002403212
0.066345078	,	-0.000648749	,	-3.278234648
0.033485111	,	-4.69E-05	,	-3.297840485
0.43667362	,	0.000575984	,	-3.05255252
1.275875813	,	0.00119886	,	-2.54E+00
1.254321776	,	-3.08E-05	,	-2.556299591
0.827795003	,	-0.000609324	,	-2.815711384
0.860934941	,	4.73E-05	,	-2.795193157
0.886744551	,	3.69E-05	,	-2.779523118
0.910628871	,	3.41E-05	,	-2.765017614
0.942962263	,	4.62E-05	,	-2.75E+00
0.978652512	,	5.10E-05	,	-2.723689686
1.017808372	,	5.59E-05	,	-2.699903455
0.623406668	,	-0.000563431	,	-2.939828611
0.639535825	,	2.30E-05	,	-2.929685457
1.091604325	,	0.000645812	,	-2.654708345
1.135737491	,	6.30E-05	,	-2.628269316
1.183847194	,	6.87E-05	,	-2.599044106
0.795211938	,	-0.000555193	,	-2.835470234
0.827566805	,	4.62E-05	,	-2.815461535
1.302389706	,	0.000678318	,	-2.526658473
0.918852406	,	-0.00054791	,	-2.760367434
0.485592491	,	-0.000618943	,	-3.023568801
0.493709454	,	1.16E-05	,	-3.018267075
0.554074072	,	8.62E-05	,	-2.98155456
0.618925204	,	9.26E-05	,	-2.94E+00
0.688285229	,	9.91E-05	,	-2.900027153
0.762173491	,	0.000105555	,	-2.855143657
0.767737071	,	7.95E-06	,	-2.851826066
0.772927862	,	7.42E-06	,	-2.848673537
0.850676261	,	0.000111069	,	-2.801383983
0.933102645	,	0.000117752	,	-2.751314348
1.02021353	,	0.000124444	,	-2.698399368
0.617428432	,	-0.000575407	,	-2.943466809
0.215645407	,	-0.000573976	,	-3.187506621
0.309488878	,	0.000134062	,	-3.130084187
0.811001108	,	0.000716446	,	-2.825099956
1.316039188	,	0.000721483	,	-2.52E+00
0.967383601	,	-0.000498079	,	-2.73086046
0.116495409	,	-0.001215555	,	-3.248106382
-0.280188537	,	-0.000566691	,	-3.535193164
-0.169936285	,	0.000157503	,	-3.449489339
0.341811906	,	0.000731069	,	-3.110072405
0.857175652	,	0.000736234	,	-2.80E+00
0.979527071	,	0.000174788	,	-2.723080377
0.981278669	,	2.50E-06	,	-2.722125157
0.982950811	,	2.39E-06	,	-2.721109575
1.110042625	,	0.00018156	,	-2.643801594
1.242060345	,	0.000188597	,	-2.563610247
0.918464085	,	-0.00046228	,	-2.760552783
0.598543582	,	-0.000457029	,	-2.954867659
1.131829819	,	0.000761837	,	-2.630202594
1.133035938	,	1.72E-06	,	-2.629948861
0.745204034	,	-0.000554046	,	-2.865844069
0.894351785	,	0.000213068	,	-2.774791262
1.0484523	,	0.000220144	,	-2.68118693
0.74328904	,	-0.000435948	,	-2.866937631
0.744230387	,	1.34E-06	,	-2.866108111
1.209360687	,	0.000664472	,	-2.58E+00
1.373328852	,	0.00023424	,	-2.483849714
1.542267906	,	0.000241342	,	-2.381232554
1.248287319	,	-0.000419972	,	-2.560194942
0.491400151	,	-0.001081267	,	-3.020313288
0.581206949	,	0.000128295	,	-2.965047532
1.140109241	,	0.000798432	,	-2.63E+00
0.85729131	,	-0.000404026	,	-2.797674439
0.11034589	,	-0.001067065	,	-3.251754383
0.206317037	,	0.000137102	,	-3.192748357
1.14518801	,	0.001341244	,	-2.621723969
1.243618874	,	0.000140616	,	-2.5626938
0.501644562	,	-0.001059963	,	-3.014078376
0.233761109	,	-0.000382691	,	-3.176390878
0.439949174	,	0.000294554	,	-3.050741432
0.912121239	,	0.000674532	,	-2.763706866
1.385535022	,	0.000676305	,	-2.476157926
1.599189441	,	0.000305221	,	-2.346618648
1.342560144	,	-0.000366613	,	-2.50290257
0.615658485	,	-0.001038431	,	-2.944814507
0.366530953	,	-0.000355896	,	-3.095731408
0.955129292	,	0.000840855	,	-2.737479155
1.070953275	,	0.000165463	,	-2.667554421
0.354044975	,	-0.001024155	,	-3.103708191
0.472355371	,	0.000169015	,	-3.031137671
1.068404857	,	0.000851499	,	-2.668669866
0.834234922	,	-0.000334528	,	-2.811637792
0.603800229	,	-0.000329192	,	-2.951599531
1.082018628	,	0.000683169	,	-2.660507079
1.082528563	,	7.28E-07	,	-2.660627475
0.855874721	,	-0.000323791	,	-2.798487554
1.111940567	,	0.000365808	,	-2.642532698
0.892815625	,	-0.000313036	,	-2.776043489
